PROGRAMNAME,PROGRAMURL,CATALOGNAME,LASTUPDATED,NAME,KEYWORDS,DESCRIPTION,SKU,MANUFACTURER,MANUFACTURERID,UPC,ISBN,CURRENCY,SALEPRICE,PRICE,RETAILPRICE,FROMPRICE,BUYURL,IMPRESSIONURL,IMAGEURL,ADVERTISERCATEGORY,THIRDPARTYID,THIRDPARTYCATEGORY,AUTHOR,ARTIST,TITLE,PUBLISHER,LABEL,FORMAT,SPECIAL,GIFT,PROMOTIONALTEXT,STARTDATE,ENDDATE,OFFLINE,ONLINE,INSTOCK,CONDITION,WARRANTY,STANDARDSHIPPINGCOST
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Totally Fabulous Baby Shower Caucasian Personalized Party Theme,"totally fabulous, totally fabulous baby shower, baby shower, Caucasian, personalized, pod, personalizedpartysupplies, Totally Fabulous Baby Shower - Caucasian - Personalized Party Theme,essential pack, essential kit, essential party pack,","Includes (8) cups, forks, spoons, knives, (20) napkins, tablecover, foil balloon, (18) balloons (3 colors), curling ribbon (3 colors), crepe paper rolls (3 colors), confetti.",220128,Party Destination,220128,,,USD,28.00,28.00,,,http://www.tkqlhce.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FTotally-Fabulous-Baby-Shower-Caucasian-Personalized-Party-Theme%2F81249%2FThemeKitDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/81249.jpg?zm=250,250,1,0,0",Baby Shower>ESSENTIAL KIT/PACK: Baby Shower/Baptism/Christening>Occasions: Baby Shower,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Heart Pencils Assorted,"Heart Pencils, valentines day, st. valentines, favors",Heart Pencils (24),192750,Amscan,391583,048419675136,,USD,4.39,4.39,6.99,,http://www.kqzyfj.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FHeart-Pencils-Assorted%2F72518%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/72518.jpg?zm=250,250,1,0,0","Seasonal>Party Favors, Wristbands: Valentine's>Holidays: Seasonal",,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Birthday Cake Sunglasses,"Birthday Cake Sunglasses, adult birthday, fun shades, birthday,",Includes 1 pair of Birthday Cake Sunglasses.,200987,Amscan,258631,048419975137,,USD,5.59,5.59,,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FBirthday-Cake-Sunglasses%2F74076%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/74076.jpg?zm=250,250,1,0,0",Classic Themes>Wearables (Beads/Bandannas/Vests/Leis/Hats/Sunglasses): OTH (OVER THE HILL)>Birthday Party Supplies: Classic Themes,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Pink Ribbon Personalized Banner,"Pink Ribbon Personalized Banner, breast cancer, rink ribbon,",Includes (1) Personalized Banner.,205319,,205319,,,USD,26.00,26.00,,,http://www.anrdoezrs.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FPink-Ribbon-Personalized-Banner%2F77495%2FBannerDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/77495.jpg?zm=250,250,1,0,0",Pink Ribbon>Banners/Signs: Pink Ribbon>General Party: Pink Ribbon,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Totally Fabulous Baby Shower African American Personalized Invitations,"totally fabulous, totally fabulous baby shower, baby shower, personalized, pod, Totally Fabulous Baby Shower African American Personalized Invitations, mediaclip, invite",Package includes (8) personalized invitations (with envelopes).,220132,Party Destination,220132,,,USD,8.99,8.99,,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FTotally-Fabulous-Baby-Shower-African-American-Personalized-Invitations%2F81252%2FPersonalizedPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/81252.jpg?zm=250,250,1,0,0",Baby Shower>Invites: Baby Shower/Baptism/Christening>Occasions: Baby Shower,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Fisher Price Baby Shower Paper Fan Decorations,"baby, baby shower, Fisher Price Baby Shower Paper Fan Decorations (6)",Includes 6 Fisher Price Baby Shower Paper Fan Decorations,200967,Amscan,294416,048419967606,,USD,10.39,10.39,,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FFisher-Price-Baby-Shower-Paper-Fan-Decorations%2F74065%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/74065.jpg?zm=250,250,1,0,0",Baby Shower>Hanging Decorations: Baby Shower/Baptism/Christening>Occasions: Baby Shower,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Totally Fabulous Baby Shower Caucasian Personalized Party Theme,"totally fabulous, totally fabulous baby shower, baby shower, Caucasian, personalized, pod, personalizedpartysupplies, Totally Fabulous Baby Shower - Caucasian - Personalized Party Theme,essential pack, essential kit, essential party pack,","Includes (8) cups, forks, spoons, knives, (20) napkins, tablecover, foil balloon, (18) balloons (3 colors), curling ribbon (3 colors), crepe paper rolls (3 colors), confetti.",220129,Party Destination,220129,,,USD,9.39,9.39,,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FTotally-Fabulous-Baby-Shower-Caucasian-Personalized-Party-Theme%2F81249%2FThemeKitDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/81249.jpg?zm=250,250,1,0,0",Baby Shower>ESSENTIAL ADD-ON KIT/PACK: Baby Shower/Baptism/Christening>Occasions: Baby Shower,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Beer Bottle Sunglasses,"Beer Bottle Sunglasses, adult birthday, 21st birthday, beer, beer shades,",Includes 1 pair of Beer Bottle Sunglasses.,200986,Amscan,250210,048419951575,,USD,5.59,5.59,,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FBeer-Bottle-Sunglasses%2F74075%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/74075.jpg?zm=250,250,1,0,0",Classic Themes>Wearables (Beads/Bandannas/Vests/Leis/Hats/Sunglasses): OTH (OVER THE HILL)>Birthday Party Supplies: Classic Themes,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Snow Machine Liquid,"snow, snowflakes, winter, xmas2011,",Snow Machine Liquid (one quart) is an essential ingredient in making your own snow. When used with the Snow Flake Machine (sold separately) it creates realistic looking flakes. Just what every Christmas party needs. Ready to use. No need to dilute - just pour right from the bottle. Please Note: Snow Machine Liquid is not for human consumption.,139455,Forum Novelties,62663,721773626630,,USD,9.99,9.99,,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FSnow-Machine-Liquid%2F20270%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/20270.jpg?zm=250,250,1,0,0",Seasonal>DECOR and PROPS: Miscellaneous>Holidays: Seasonal,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,6' Airblown Turkey,"thanksgiving, gobble, bird, inflatable",6' Airblown Turkey,140105,Party Destination,25663G,086786256633,,USD,89.99,89.99,,,http://www.tkqlhce.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2F6-Airblown-Turkey%2F20730%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/20730.jpg?zm=250,250,1,0,0",Seasonal>>Holidays: Seasonal,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Mom Rocks Foil Balloon,"Mom Rocks 18"" Foil Balloon, mylar, mother's day, mothers day, mom","Includes 1 -18"" foil balloon.",202892,Party Destination,47036,026635194730,,USD,1.60,1.60,2.99,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FMom-Rocks-Foil-Balloon%2F75451%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/75451.jpg?zm=250,250,1,0,0",Classic Themes>Foil Balloons: Mother's Day>Holidays: Classic Themes,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Red Top Hat,"red hat society, hat, top hat, valentine's day, cupid, devil, fedora, christmas, valentine, valentine's day, valentines, xmas2011, under25, stuffer,",Red Top Hat. 100% Polyester.,141408,Elope,290024,618480660524,,USD,24.99,24.99,,,http://www.tkqlhce.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FRed-Top-Hat%2F21297%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/21297.jpg?zm=250,250,1,0,0",Seasonal>ADULT HOLIDAY: Christmas>Holidays: Seasonal,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Over-The-Hill Street Sign Cutouts,"over the hill, oth, old, signs,",Includes 4 - over the hill street signs.,200506,Beistle Company,54313,034689543138,,USD,3.19,3.19,,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FOver-The-Hill-Street-Sign-Cutouts%2F73721%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/73721.jpg?zm=250,250,1,0,0","Over the Hill>Wall, Door and Window Decorations (cutouts/clings/scene setters/wall decals): OTH (OVER THE HILL)>Birthday Party Supplies: Over the Hill",,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Disney Baby Pooh and Friends Personalized Banner,"baby, baby shower, winnie the pooh, pooh, personalized, Disney, Disney party supplies",Baby Pooh and Friends Personalized Banner,191091,Party Destination,191091,,,USD,26.00,26.00,,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FDisney-Baby-Pooh-and-Friends-Personalized-Banner%2F71480%2FBannerDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/71480.jpg?zm=250,250,1,0,0",Baby Shower>Banners/Signs: Baby Shower/Baptism/Christening>Occasions: Baby Shower,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Disney Baby Pooh and Friends Personalized Banner,"baby, baby shower, winnie the pooh, pooh, personalized, Disney, Disney party supplies",Baby Pooh and Friends Personalized Banner,191092,Party Destination,191092,,,USD,35.00,35.00,,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FDisney-Baby-Pooh-and-Friends-Personalized-Banner%2F71480%2FBannerDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/71480.jpg?zm=250,250,1,0,0",Baby Shower>Banners/Signs: Baby Shower/Baptism/Christening>Occasions: Baby Shower,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Totally Fabulous Baby Shower African American Personalized Banner,"Totally Fabulous Baby Shower African American Personalized Banner, Totally Fabulous African American, Personalized Banner,",Includes (1) personalized birthday banner.,209752,Party Destination,209752,,,USD,15.99,15.99,,,http://www.anrdoezrs.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FTotally-Fabulous-Baby-Shower-African-American-Personalized-Banner%2F80924%2FBannerDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/80924.jpg?zm=250,250,1,0,0",Baby Shower>Banners/Signs: Baby Shower/Baptism/Christening>Occasions: Baby Shower,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Mother's Day Teal Flowers Foil Balloon,"Mother's Day Teal Flowers 18"" Foil Balloon, mylar, mother's day, mothers day, mom","Includes 1 -18"" foil balloon.",202893,Party Destination,47038,026635194716,,USD,1.60,1.60,2.99,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FMothers-Day-Teal-Flowers-Foil-Balloon%2F75452%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/75452.jpg?zm=250,250,1,0,0",Classic Themes>Foil Balloons: Mother's Day>Holidays: Classic Themes,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Disney Baby Pooh and Friends Personalized Banner,"baby, baby shower, winnie the pooh, pooh, personalized, Disney, Disney party supplies",Baby Pooh and Friends Personalized Banner,191093,Party Destination,191093,,,USD,50.00,50.00,,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FDisney-Baby-Pooh-and-Friends-Personalized-Banner%2F71480%2FBannerDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/71480.jpg?zm=250,250,1,0,0",Baby Shower>Banners/Signs: Baby Shower/Baptism/Christening>Occasions: Baby Shower,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,"Old Fart Game - ""Pin the PFFT""","old fart game, pin the tale on the donkey, games, over the hill, oth, gag gift,","Package includes 12 pfft clouds and mask. cardboard (17.5 x 19.5"")",200507,Beistle Company,66672,034689666721,,USD,1.59,1.59,,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FOld-Fart-Game-Pin-the-PFFT%2F73722%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/73722.jpg?zm=250,250,1,0,0","Over the Hill>Party Games, Craft Activities, Party Music, DVD's: OTH (OVER THE HILL)>Birthday Party Supplies: Over the Hill",,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,5' Fiesta Dancers Mariachi Add-Ons,"mexican, party, wall decoration, wall, poster, cinco de mayo","Both Scene Setter Add-Ons measure approximately 33.5"" wide x 65"" high and can be used either indoor or outdoors. Simply choose a wall, cut out decorations and apply with your choice of adhesive or Sticky Tack sold separately. Please Note: Scene Setter Decorations may contain items that are printed on 1 or 2 plastic sheets and may need to be cut out or attached to each other.",143329,Amscan,673008,048419602989,,USD,6.00,6.00,,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2F5-Fiesta-Dancers-Mariachi-Add-Ons%2F22948%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/22948.jpg?zm=250,250,1,0,0","Classic Themes>Wall, Door and Window Decorations (cutouts/clings/scene setters/wall decals): Fiesta/Cinco de Mayo>Holidays: Classic Themes",,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Caliente Stripes Invitations,"Caliente Stripes Invitations, invite, fiesta, cinco de mayo, mexico, mexican, Halloweenclearance",Includes (8) paper invitations and envelopes.,203141,Creative Converting,897743,073525882734,,USD,1.43,1.43,3.59,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FCaliente-Stripes-Invitations%2F75624%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/75624.jpg?zm=250,250,1,0,0",Classic Themes>Invites: Fiesta/Cinco de Mayo>Holidays: Classic Themes,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Egg-Stream Easter Tattoos,"easter, easter day, easter sunday, Resurrection Day, Resurrection Sunday, tattoo, Halloweenclearance",Includes (36) tattoos.,209984,Fun Express,37/510-P,887600097131,,USD,1.19,1.19,1.99,,http://www.tkqlhce.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FEgg-Stream-Easter-Tattoos%2F81145%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/81145.jpg?zm=250,250,1,0,0","Seasonal>Party Favors, Wristbands: Easter>Holidays: Seasonal",,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Pink Peonies Lunch Napkins,"pink peonies, peonies, floral, flowers, pink flowers, napkins, mother's day, mothers day,",Includes (16) Lunch Napkins.,200823,Amscan,3716184,661526602811,,USD,2.39,2.39,3.49,,http://www.anrdoezrs.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FPink-Peonies-Lunch-Napkins%2F73975%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/73975.jpg?zm=250,250,1,0,0",Floral>Lunch Napkins: Florals/General Entertaining>General Party: Floral,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Baby Feet Favor Candy (12 ozs.),"candy, favor, baby shower, baby feet",Baby Feet Favor Candy (12 ozs.) Gluten and nut free. Not Kosher.,191759,WILTON,1006-9047,070896690470,,USD,6.39,6.39,,,http://www.kqzyfj.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FBaby-Feet-Favor-Candy-12-ozs%2F71913%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/71913.jpg?zm=250,250,1,0,0",Baby Shower>Candy: Baby Shower/Baptism/Christening>Occasions: Baby Shower,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Happy Fiesta Personalized Banner,"Happy Fiesta Personalized Banner, fiesta brights, cinco de mayo, may 5, mexico, fiesta, personalized,",Includes (1) Personalized Banner.,203154,,203154,,,USD,26.00,26.00,,,http://www.anrdoezrs.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FHappy-Fiesta-Personalized-Banner%2F75635%2FBannerDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/75635.jpg?zm=250,250,1,0,0",Classic Themes>Banners/Signs: Fiesta/Cinco de Mayo>Holidays: Classic Themes,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Foil Spray Hearts Centerpiece,"valentine, valentine's day, heart, love, romance, sweetheart, Foil Spray Hearts Centerpiece, valentine, valentine's day, valentines,",Foil Spray Hearts Centerpiece,143564,Creative Converting,263000,073525563947,,USD,2.39,2.39,3.99,,http://www.anrdoezrs.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FFoil-Spray-Hearts-Centerpiece%2F24885%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/24885.jpg?zm=250,250,1,0,0",Seasonal>Centerpieces: Valentine's>Holidays: Seasonal,,,,,,,,,,,,,,,,YES,New,,4.99
